id,name,short_name,country,preferred_formation,formations_used,profile,team_style,pressing_intensity,defensive_line,tactical_styles,matches_total,wins,draws,losses,win_pct,avg_goals_scored,avg_goals_conceded,avg_possession,avg_shots,avg_shots_on_target,avg_xg_for,avg_xg_against,avg_corners,avg_yellow_cards,avg_red_cards,avg_fouls,clean_sheet_pct,btts_pct,over_25_pct,over_15_pct,fail_to_score_pct,avg_goals_scored_1h,avg_goals_conceded_1h,current_team_id,current_team_name
1356,Carlos Bernegger,C. Bernegger,Switzerland,4-3-3,"{'4-3-3': 3, '3-4-1-2': 1, '4-1-4-1': 1, '4-2-2-2': 1, '4-2-3-1': 1, '4-3-1-2': 1}",balanced,hard,0.9297675323346557,mid,"[{""rank"": 1, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.232}, {""rank"": 2, ""code"": ""high_press"", ""name"": ""High Press"", ""category"": ""pressing"", ""emoji"": ""🔥"", ""description"": ""Press defenders and keeper aggressively high up"", ""score"": 0.193}, {""rank"": 3, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.095}, {""rank"": 4, ""code"": ""man_press"", ""name"": ""Man-Oriented Press"", ""category"": ""pressing"", ""emoji"": ""🎯"", ""description"": ""Players follow their direct opponents everywhere"", ""score"": 0.073}]",8,3,1,4,37.5,1.5,2.0,55.38,15.5,5.25,1.75,1.78,5.62,2.8,0.4,11.62,12.5,62.5,75.0,75.0,25.0,0.2,1.2,246,FC Zürich
395,Carlos Corberán,C. Corberán,Spain,4-4-2,"{'3-5-2': 2, '4-3-3': 1, '4-4-2': 20, '5-3-2': 1, '3-4-2-1': 1, '4-2-3-1': 8}",balanced,neutral,0.34862827876072366,mid,"[{""rank"": 1, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.063}, {""rank"": 2, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.056}, {""rank"": 3, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.054}, {""rank"": 4, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.052}]",38,13,10,15,34.2,1.26,1.34,48.26,11.65,3.18,1.29,1.24,5.18,1.92,0.0,12.47,28.9,52.6,42.1,81.6,21.1,0.36,0.44,47,Valencia
314,Carlos Cuesta,C. Cuesta,Spain,3-5-2,"{'3-4-3': 1, '3-5-2': 16, '4-3-3': 6, '4-4-2': 2, '3-1-4-2': 3, '3-4-1-2': 1, '3-4-2-1': 3, '4-2-2-2': 1, '4-3-2-1': 1}",defensive,neutral,0.24470255867797736,low,"[{""rank"": 1, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.383}, {""rank"": 2, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.234}, {""rank"": 3, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.132}, {""rank"": 4, ""code"": ""low_counter"", ""name"": ""Low Block Counter"", ""category"": ""counter"", ""emoji"": ""🏹"", ""description"": ""Deep defense with rapid forward outlets"", ""score"": 0.029}]",37,11,13,13,29.7,0.81,1.19,44.47,10.79,2.79,0.84,1.34,3.97,1.48,0.08,10.76,35.1,43.2,32.4,62.2,37.8,0.36,0.48,74,Parma
838,Carlos Queiroz,C. Queiroz,Portugal,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,495,Ghana
54,Carlos Slusher,C. Slusher,Belize,,{},balanced,soft,,,[],2,0,0,2,0.0,1.5,3.0,,,,,,3.0,0.0,0.0,,0.0,100.0,100.0,100.0,0.0,1.0,2.0,707,Belize
11,Carlos Vicens,C. Vicens,Spain,3-4-2-1,"{'3-4-3': 10, '4-3-3': 5, '4-4-2': 2, '3-4-1-2': 6, '3-4-2-1': 22, '4-2-3-1': 1, '4-4-1-1': 1}",attacking,neutral,0.49430223861914513,low,"[{""rank"": 1, ""code"": ""tiki_taka"", ""name"": ""Tiki-Taka"", ""category"": ""possession"", ""emoji"": ""🎨"", ""description"": ""Short passing, domination via possession"", ""score"": 0.177}, {""rank"": 2, ""code"": ""inverted_fb"", ""name"": ""Inverted Fullbacks"", ""category"": ""possession"", ""emoji"": ""↩"", ""description"": ""Fullbacks step into midfield to overload centre"", ""score"": 0.079}, {""rank"": 3, ""code"": ""territory"", ""name"": ""Territory Control"", ""category"": ""possession"", ""emoji"": ""🗺"", ""description"": ""Pin opponent deep rather than shoot often"", ""score"": 0.079}, {""rank"": 4, ""code"": ""positional"", ""name"": ""Positional Play"", ""category"": ""possession"", ""emoji"": ""♟"", ""description"": ""Zone occupation and overloads"", ""score"": 0.07}]",49,27,13,9,55.1,1.88,0.88,60.93,11.16,4.53,1.58,1.02,5.09,2.22,0.0,11.6,46.9,44.9,55.1,71.4,14.3,1.11,0.41,31,Sporting Braga
772,Carlos Vitor,C. Vitor,Brazil,4-2-3-1,"{'4-3-3': 1, '4-2-3-1': 2}",balanced,neutral,,,[],3,1,1,1,33.3,1.67,0.67,52.0,6.0,3.0,0.73,0.76,1.0,1.67,0.33,17.0,33.3,33.3,33.3,66.7,33.3,1.67,0.67,815,Nova Iguaçu
1116,Carmelo Cannetti,C. Cannetti,France,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1722,Aire Sur La Lys
151,Cauan,Cauan,Brazil,4-2-3-1,{'4-2-3-1': 8},balanced,hard,0.6440899581670332,mid,"[{""rank"": 1, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.216}, {""rank"": 2, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.051}, {""rank"": 3, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.048}, {""rank"": 4, ""code"": ""man_press"", ""name"": ""Man-Oriented Press"", ""category"": ""pressing"", ""emoji"": ""🎯"", ""description"": ""Players follow their direct opponents everywhere"", ""score"": 0.041}]",8,3,3,2,37.5,1.38,0.88,48.83,13.17,3.5,1.06,1.34,5.17,3.5,0.12,15.0,50.0,50.0,50.0,75.0,12.5,0.75,0.5,860,Avaí
1107,Cedric Guillaumin,C. Guillaumin,France,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1692,FC Bogny Sur Meuse
1054,Cédric Hengbart,C. Hengbart,France,,{},defensive,neutral,,,[],4,0,3,1,0.0,0.5,2.0,,,,,,,1.0,0.25,,25.0,50.0,25.0,75.0,50.0,0.5,1.0,1617,Avranches
744,Celso Luiz Teixeira,C. L. Teixeira,Brazil,4-4-2,{'4-4-2': 1},attacking,hard,,,[],1,0,0,1,0.0,3.0,5.0,,,,,,,7.0,0.0,,0.0,100.0,100.0,100.0,0.0,0.0,1.0,898,Oratório RC
443,Celso Rodrigues,C. Rodrigues,Brazil,4-2-3-1,{'4-2-3-1': 1},balanced,neutral,,,[],1,0,1,0,0.0,1.0,1.0,57.0,24.0,6.0,1.92,1.46,8.0,2.0,0.0,16.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,373,Chapecoense
495,César Farías,C. Farías,Venezuela,4-2-3-1,"{'5-3-2': 3, '4-2-3-1': 3}",defensive,hard,0.1382144534726864,mid,"[{""rank"": 1, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.286}, {""rank"": 2, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.188}, {""rank"": 3, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.178}, {""rank"": 4, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.109}]",6,2,1,3,33.3,0.5,1.0,36.17,10.5,2.33,0.59,1.19,3.17,3.17,0.17,12.5,33.3,16.7,16.7,33.3,50.0,0.33,0.17,776,Barcelona SC Guayaquil
4,Cesar Peixoto,C. Peixoto,Portugal,4-2-3-1,"{'4-3-3': 1, '4-4-2': 1, '4-1-4-1': 3, '4-2-3-1': 26}",balanced,neutral,0.4753315464208451,mid,"[{""rank"": 1, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.065}, {""rank"": 2, ""code"": ""wing_play"", ""name"": ""Wing Play"", ""category"": ""wide"", ""emoji"": ""🪽"", ""description"": ""Attacks focused through wide areas"", ""score"": 0.047}, {""rank"": 3, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.043}, {""rank"": 4, ""code"": ""chaos_football"", ""name"": ""Chaos Football"", ""category"": ""pressing"", ""emoji"": ""🌪"", ""description"": ""High tempo, risk-heavy, disorganised by design"", ""score"": 0.043}]",31,13,10,8,41.9,1.48,1.03,50.03,13.87,4.68,1.38,0.99,5.61,2.3,0.05,13.58,35.5,48.4,51.6,77.4,22.6,0.65,0.6,24,Gil Vicente
449,Cesc Fàbregas,C. Fàbregas,Spain,4-2-3-1,"{'4-3-3': 1, '4-4-2': 1, '3-4-2-1': 3, '4-2-3-1': 30}",attacking,neutral,0.7190153731065453,low,"[{""rank"": 1, ""code"": ""inverted_fb"", ""name"": ""Inverted Fullbacks"", ""category"": ""possession"", ""emoji"": ""↩"", ""description"": ""Fullbacks step into midfield to overload centre"", ""score"": 0.091}, {""rank"": 2, ""code"": ""tiki_taka"", ""name"": ""Tiki-Taka"", ""category"": ""possession"", ""emoji"": ""🎨"", ""description"": ""Short passing, domination via possession"", ""score"": 0.087}, {""rank"": 3, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.083}, {""rank"": 4, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.055}]",40,20,12,8,50.0,1.77,0.85,60.0,13.79,5.0,1.5,0.88,4.26,2.0,0.0,13.03,45.0,47.5,50.0,77.5,22.5,1.04,0.37,69,Como
1265,Chiheb Ellili,C. Ellili,Tunisia,4-2-3-1,{'4-2-3-1': 1},defensive,neutral,,,[],28,8,11,9,28.6,0.68,0.89,57.0,,,,,10.33,1.5,0.18,29.0,42.9,25.0,17.9,53.6,50.0,0.29,0.39,1902,CA Bizertin
176,Chris Davies,C. Davies,Wales,4-2-3-1,"{'3-4-3': 1, '4-4-2': 2, '4-1-4-1': 1, '4-2-3-1': 39, '4-4-1-1': 2}",balanced,neutral,0.5293586576813837,mid,"[{""rank"": 1, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.132}, {""rank"": 2, ""code"": ""wing_play"", ""name"": ""Wing Play"", ""category"": ""wide"", ""emoji"": ""🪽"", ""description"": ""Attacks focused through wide areas"", ""score"": 0.089}, {""rank"": 3, ""code"": ""high_press"", ""name"": ""High Press"", ""category"": ""pressing"", ""emoji"": ""🔥"", ""description"": ""Press defenders and keeper aggressively high up"", ""score"": 0.074}, {""rank"": 4, ""code"": ""half_space"", ""name"": ""Half-Space"", ""category"": ""wide"", ""emoji"": ""◐"", ""description"": ""Attacks through channels beside the penalty box"", ""score"": 0.069}]",49,19,13,17,38.8,1.27,1.22,53.93,13.67,4.11,1.34,1.05,5.83,1.81,0.06,11.65,20.4,57.1,46.9,77.6,24.5,0.62,0.69,199,Birmingham City
1193,Christian Eichner,C. Eichner,Germany,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1835,Karlsruher SC
875,Christian Fuchs,C. Fuchs,Austria,,{},defensive,soft,,,[],4,0,2,2,0.0,0.75,1.75,,,,,,,1.0,0.0,,0.0,50.0,50.0,75.0,50.0,0.75,0.75,1429,Newport County
243,Christian Ilzer,C. Ilzer,Austria,4-2-3-1,"{'3-5-2': 1, '4-3-3': 4, '4-4-2': 5, '3-1-4-2': 2, '3-4-2-1': 2, '3-5-1-1': 2, '4-1-3-2': 1, '4-1-4-1': 2, '4-2-2-2': 1, '4-2-3-1': 6, '4-3-1-2': 4, '4-4-1-1': 1}",attacking,neutral,0.5662446349108409,mid,"[{""rank"": 1, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.102}, {""rank"": 2, ""code"": ""chaos_football"", ""name"": ""Chaos Football"", ""category"": ""pressing"", ""emoji"": ""🌪"", ""description"": ""High tempo, risk-heavy, disorganised by design"", ""score"": 0.083}, {""rank"": 3, ""code"": ""territory"", ""name"": ""Territory Control"", ""category"": ""possession"", ""emoji"": ""🗺"", ""description"": ""Pin opponent deep rather than shoot often"", ""score"": 0.059}, {""rank"": 4, ""code"": ""man_press"", ""name"": ""Man-Oriented Press"", ""category"": ""pressing"", ""emoji"": ""🎯"", ""description"": ""Players follow their direct opponents everywhere"", ""score"": 0.057}]",33,18,7,8,54.5,2.0,1.39,55.06,13.87,5.13,1.59,1.45,5.58,2.05,0.09,13.9,21.2,66.7,69.7,87.9,15.2,1.09,0.73,86,TSG Hoffenheim
1219,Christian Neidhart,C. Neidhart,Germany,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1854,Blau-Weiss Lohne
1214,Christian Titz,C. Titz,Germany,,,,,,,[],0,0,0,0,,,,,,,,,,,,,,,,,,,,1289,Hannover 96
289,Christophe Galtier,C. Galtier,France,4-4-2,"{'4-3-3': 1, '4-4-2': 17, '5-3-2': 1, '5-4-1': 1, '4-1-4-1': 1, '4-2-2-2': 1, '4-2-3-1': 6, '4-4-1-1': 1}",balanced,neutral,0.6518236034824292,high,"[{""rank"": 1, ""code"": ""ball_dominant"", ""name"": ""Ball Dominant"", ""category"": ""possession"", ""emoji"": ""⚽"", ""description"": ""Keep the ball to control tempo and energy"", ""score"": 0.069}, {""rank"": 2, ""code"": ""total_football"", ""name"": ""Total Football"", ""category"": ""possession"", ""emoji"": ""🌀"", ""description"": ""Fluid rotations, every player attacks and defends"", ""score"": 0.059}, {""rank"": 3, ""code"": ""false_9"", ""name"": ""False 9 System"", ""category"": ""possession"", ""emoji"": ""🎩"", ""description"": ""No fixed striker — central creator drops deep"", ""score"": 0.053}, {""rank"": 4, ""code"": ""tiki_taka"", ""name"": ""Tiki-Taka"", ""category"": ""possession"", ""emoji"": ""🎨"", ""description"": ""Short passing, domination via possession"", ""score"": 0.052}]",29,11,6,12,37.9,1.28,1.41,52.93,13.07,4.69,1.39,1.23,4.97,1.7,0.05,11.86,20.7,62.1,55.2,69.0,20.7,0.5,0.45,259,Neom SC
407,Christophe Pélissier,C. Pélissier,France,4-3-3,"{'3-4-3': 1, '4-3-3': 10, '4-4-2': 2, '5-3-2': 1, '5-4-1': 9, '3-4-2-1': 2, '4-2-3-1': 4, '4-4-1-1': 2}",defensive,neutral,0.4819429097974415,high,"[{""rank"": 1, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.159}, {""rank"": 2, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.121}, {""rank"": 3, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.06}, {""rank"": 4, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.057}]",32,5,10,17,15.6,0.88,1.38,43.77,10.39,3.23,1.03,1.35,4.61,2.0,0.11,13.52,25.0,40.6,43.8,59.4,50.0,0.63,0.63,109,Auxerre
390,Christos Kontis,C. Kontis,Greece,4-2-3-1,"{'3-4-3': 9, '3-5-2': 1, '4-4-2': 1, '5-3-2': 1, '5-4-1': 2, '3-4-2-1': 2, '4-2-3-1': 12}",balanced,neutral,0.3259998679449577,low,"[{""rank"": 1, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.239}, {""rank"": 2, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.135}, {""rank"": 3, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.09}, {""rank"": 4, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.08}]",28,10,4,14,35.7,1.29,1.61,46.68,8.53,3.42,1.17,1.48,2.58,2.17,0.06,13.63,28.6,42.9,67.9,82.1,32.1,0.94,0.72,332,OFI Crete
170,Chris Wilder,C. Wilder,England,4-2-3-1,"{'4-3-3': 3, '4-4-2': 10, '5-3-2': 1, '3-4-2-1': 6, '4-1-3-2': 1, '4-1-4-1': 1, '4-2-2-2': 4, '4-2-3-1': 19}",balanced,neutral,0.6675498535150345,low,"[{""rank"": 1, ""code"": ""gegenpressing"", ""name"": ""Gegenpressing"", ""category"": ""pressing"", ""emoji"": ""💨"", ""description"": ""Immediate press after losing the ball"", ""score"": 0.121}, {""rank"": 2, ""code"": ""high_press"", ""name"": ""High Press"", ""category"": ""pressing"", ""emoji"": ""🔥"", ""description"": ""Press defenders and keeper aggressively high up"", ""score"": 0.117}, {""rank"": 3, ""code"": ""man_press"", ""name"": ""Man-Oriented Press"", ""category"": ""pressing"", ""emoji"": ""🎯"", ""description"": ""Players follow their direct opponents everywhere"", ""score"": 0.07}, {""rank"": 4, ""code"": ""chaos_football"", ""name"": ""Chaos Football"", ""category"": ""pressing"", ""emoji"": ""🌪"", ""description"": ""High tempo, risk-heavy, disorganised by design"", ""score"": 0.067}]",47,17,6,24,36.2,1.45,1.51,52.38,13.27,4.24,1.51,1.24,6.64,1.8,0.17,10.3,21.3,57.4,59.6,74.5,23.4,0.8,0.63,219,Sheffield United
268,Claude Puel,C. Puel,France,4-2-3-1,"{'3-4-3': 5, '3-5-2': 5, '4-3-3': 4, '4-4-2': 1, '5-4-1': 3, '3-4-1-2': 5, '3-4-2-1': 7, '3-5-1-1': 2, '4-1-4-1': 1, '4-2-3-1': 9}",balanced,neutral,0.3793089187718127,high,"[{""rank"": 1, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.091}, {""rank"": 2, ""code"": ""ball_dominant"", ""name"": ""Ball Dominant"", ""category"": ""possession"", ""emoji"": ""⚽"", ""description"": ""Keep the ball to control tempo and energy"", ""score"": 0.065}, {""rank"": 3, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.054}, {""rank"": 4, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.046}]",46,11,11,24,23.9,1.09,1.74,46.14,11.36,3.64,1.2,1.64,5.17,2.0,0.08,12.05,15.2,56.5,52.2,78.3,34.8,0.38,0.92,103,Nice
791,Claudinei Oliveira,C. Oliveira,Brazil,4-3-3,{'4-3-3': 1},attacking,soft,,,[],1,0,0,1,0.0,2.0,4.0,,,,,,,0.0,0.0,,0.0,100.0,100.0,100.0,0.0,0.0,0.0,870,Santa Cruz
829,Claudio Baragan,C. Baragan,Spain,,{},balanced,neutral,,,[],45,13,12,20,28.9,1.11,1.49,,,,,,,2.67,0.09,,26.7,53.3,51.1,68.9,31.1,0.47,0.6,1403,CD Eldense
565,Cláudio Caçapa,Cláudio Caçapa,Brazil,5-2-3,"{'4-4-2': 1, '5-2-3': 1, '4-1-3-2': 1}",defensive,hard,,,[],3,1,1,1,33.3,0.67,0.67,41.0,6.5,2.67,0.35,0.34,3.33,3.0,1.0,12.5,66.7,0.0,0.0,66.7,66.7,0.33,0.0,816,Confiança
396,Claudio Giráldez,C. Giráldez,Spain,3-4-3,"{'3-4-3': 33, '4-3-3': 3, '4-4-2': 2, '3-4-2-1': 9}",balanced,neutral,0.23154161599507156,low,"[{""rank"": 1, ""code"": ""counter"", ""name"": ""Counter-Attack"", ""category"": ""counter"", ""emoji"": ""⚡"", ""description"": ""Absorb pressure, strike fast on the break"", ""score"": 0.112}, {""rank"": 2, ""code"": ""inverted_fb"", ""name"": ""Inverted Fullbacks"", ""category"": ""possession"", ""emoji"": ""↩"", ""description"": ""Fullbacks step into midfield to overload centre"", ""score"": 0.094}, {""rank"": 3, ""code"": ""low_counter"", ""name"": ""Low Block Counter"", ""category"": ""counter"", ""emoji"": ""🏹"", ""description"": ""Deep defense with rapid forward outlets"", ""score"": 0.089}, {""rank"": 4, ""code"": ""moments_fc"", ""name"": ""Moments FC"", ""category"": ""fan"", ""emoji"": ""⭐"", ""description"": ""Relies entirely on individual star brilliance"", ""score"": 0.087}]",50,19,15,16,38.0,1.42,1.28,50.36,10.43,4.09,1.27,1.15,3.81,1.94,0.03,12.19,26.0,64.0,52.0,84.0,16.0,0.41,0.5,49,Celta Vigo
133,Cláudio Tencati,C. Tencati,Brazil,4-2-3-1,"{'4-5-1': 1, '4-1-4-1': 1, '4-2-3-1': 4}",balanced,neutral,0.6014026403399272,mid,"[{""rank"": 1, ""code"": ""set_piece"", ""name"": ""Set-Piece Reliant"", ""category"": ""defensive"", ""emoji"": ""🎯"", ""description"": ""Goals mainly from corners and free kicks"", ""score"": 0.314}, {""rank"": 2, ""code"": ""cross_pray"", ""name"": ""Cross & Pray"", ""category"": ""wide"", ""emoji"": ""🙏"", ""description"": ""High-volume hopeful crosses into the box"", ""score"": 0.059}, {""rank"": 3, ""code"": ""chaos_ball"", ""name"": ""Chaos Ball"", ""category"": ""fan"", ""emoji"": ""🎲"", ""description"": ""Embrace pure randomness, anything can happen"", ""score"": 0.044}, {""rank"": 4, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.044}]",6,2,2,2,33.3,1.5,1.0,46.17,12.67,3.67,1.32,1.07,6.5,2.67,0.0,13.0,16.7,66.7,50.0,83.3,16.7,1.0,0.33,927,Botafogo-SP
501,Claudio Ubeda,C. Ubeda,Argentina,4-1-3-2,{'4-1-3-2': 1},attacking,neutral,,,[],1,1,0,0,100.0,2.0,1.0,55.0,7.0,4.0,0.68,0.66,2.0,2.0,0.0,12.0,0.0,100.0,100.0,100.0,0.0,1.0,0.0,780,Boca Juniors
398,Claudiu Niculescu,C. Niculescu,Romania,4-2-3-1,"{'4-3-3': 7, '4-4-2': 1, '5-3-2': 1, '5-4-1': 2, '3-4-2-1': 1, '4-1-4-1': 1, '4-2-3-1': 16, '4-3-1-2': 1, '4-3-2-1': 2, '4-4-1-1': 1}",balanced,neutral,0.41547898270426864,mid,"[{""rank"": 1, ""code"": ""park_the_bus"", ""name"": ""Park the Bus"", ""category"": ""defensive"", ""emoji"": ""🚌"", ""description"": ""Ultra-deep defense, minimal attacking intent"", ""score"": 0.154}, {""rank"": 2, ""code"": ""terrorist_fb"", ""name"": ""Terrorist Football"", ""category"": ""fan"", ""emoji"": ""💣"", ""description"": ""Ultra-negative setup — destroy the game"", ""score"": 0.134}, {""rank"": 3, ""code"": ""low_block"", ""name"": ""Low Block"", ""category"": ""defensive"", ""emoji"": ""🛡"", ""description"": ""Compact defensive shape near own box"", ""score"": 0.061}, {""rank"": 4, ""code"": ""anti_football"", ""name"": ""Anti-Football"", ""category"": ""defensive"", ""emoji"": ""⏱"", ""description"": ""Time-wasting, fouling, disrupting rhythm"", ""score"": 0.05}]",36,9,5,22,25.0,1.0,1.56,41.81,10.33,3.25,1.01,1.58,3.42,2.21,0.11,11.44,16.7,50.0,50.0,63.9,38.9,0.58,0.79,364,AFC Unirea 04 Slobozia
